label,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
401,Summer,2011,June,19,no,Wednesday,yes,Clear,0.76,0.6667,0.35,0.3881
333,Summer,2011,June,20,no,Wednesday,yes,Clear,0.74,0.6515,0.37,0.2985
221,Summer,2011,June,21,no,Wednesday,yes,Clear,0.72,0.6515,0.39,0.2239
183,Summer,2011,June,22,no,Wednesday,yes,Clear,0.7,0.6364,0.42,0.194
129,Summer,2011,June,23,no,Wednesday,yes,Clear,0.68,0.6364,0.47,0.194
54,Summer,2011,June,0,no,Thursday,yes,Clear,0.66,0.6212,0.5,0.1642
32,Summer,2011,June,1,no,Thursday,yes,Clear,0.64,0.6212,0.53,0.1343
8,Summer,2011,June,2,no,Thursday,yes,Clear,0.62,0.6212,0.57,0.1343
9,Summer,2011,June,3,no,Thursday,yes,Clear,0.6,0.6061,0.6,0.1642
6,Summer,2011,June,4,no,Thursday,yes,Clear,0.58,0.5455,0.64,0.1343
25,Summer,2011,June,5,no,Thursday,yes,Clear,0.58,0.5455,0.64,0.2537
123,Summer,2011,June,6,no,Thursday,yes,Clear,0.6,0.6061,0.64,0.2537
320,Summer,2011,June,7,no,Thursday,yes,Clear,0.62,0.6061,0.61,0.2239
555,Summer,2011,June,8,no,Thursday,yes,Clear,0.68,0.6364,0.47,0.2239
260,Summer,2011,June,9,no,Thursday,yes,Clear,0.7,0.6364,0.42,0.2239
132,Summer,2011,June,10,no,Thursday,yes,Clear,0.72,0.6515,0.42,0.194
169,Summer,2011,June,11,no,Thursday,yes,Clear,0.74,0.6515,0.37,0.1343
233,Summer,2011,June,12,no,Thursday,yes,Clear,0.76,0.6667,0.35,0.1642
232,Summer,2011,June,13,no,Thursday,yes,Clear,0.76,0.6667,0.33,0.194
163,Summer,2011,June,14,no,Thursday,yes,Clear,0.78,0.6818,0.31,0.194
240,Summer,2011,June,15,no,Thursday,yes,Clear,0.78,0.6667,0.25,0.2537
323,Summer,2011,June,16,no,Thursday,yes,Clear,0.8,0.697,0.26,0.1343
594,Summer,2011,June,17,no,Thursday,yes,Clear,0.78,0.6818,0.27,0.3582
586,Summer,2011,June,18,no,Thursday,yes,Clear,0.76,0.6667,0.29,0.2537
455,Summer,2011,June,19,no,Thursday,yes,Clear,0.74,0.6515,0.33,0.194
340,Summer,2011,June,20,no,Thursday,yes,Clear,0.74,0.6515,0.33,0.194
323,Summer,2011,June,21,no,Thursday,yes,Clear,0.72,0.6515,0.37,0.1045
207,Summer,2011,June,22,no,Thursday,yes,Clear,0.7,0.6364,0.42,0.1642
126,Summer,2011,June,23,no,Thursday,yes,Clear,0.66,0.6212,0.5,0
68,Summer,2011,July,0,no,Friday,yes,Clear,0.66,0.6212,0.5,0
31,Summer,2011,July,1,no,Friday,yes,Clear,0.66,0.6212,0.5,0
13,Summer,2011,July,2,no,Friday,yes,Clear,0.62,0.6061,0.69,0
11,Summer,2011,July,3,no,Friday,yes,Clear,0.64,0.6212,0.53,0
6,Summer,2011,July,4,no,Friday,yes,Clear,0.62,0.6212,0.57,0
30,Summer,2011,July,5,no,Friday,yes,Clear,0.6,0.6061,0.64,0.1343
108,Summer,2011,July,6,no,Friday,yes,Clear,0.62,0.6061,0.61,0.1343
243,Summer,2011,July,7,no,Friday,yes,Clear,0.66,0.6212,0.54,0.1045
492,Summer,2011,July,8,no,Friday,yes,Clear,0.7,0.6364,0.42,0.1642
260,Summer,2011,July,9,no,Friday,yes,Clear,0.74,0.6515,0.35,0.1642
170,Summer,2011,July,10,no,Friday,yes,Clear,0.76,0.6667,0.33,0.1642
214,Summer,2011,July,11,no,Friday,yes,Clear,0.8,0.697,0.26,0
263,Summer,2011,July,12,no,Friday,yes,Clear,0.8,0.697,0.26,0
292,Summer,2011,July,13,no,Friday,yes,Clear,0.8,0.6818,0.24,0
303,Summer,2011,July,14,no,Friday,yes,Clear,0.82,0.697,0.23,0.194
381,Summer,2011,July,15,no,Friday,yes,Clear,0.82,0.697,0.21,0.2537
427,Summer,2011,July,16,no,Friday,yes,Clear,0.82,0.697,0.17,0
461,Summer,2011,July,17,no,Friday,yes,Clear,0.82,0.697,0.21,0.194
422,Summer,2011,July,18,no,Friday,yes,Clear,0.8,0.6818,0.24,0.2537
318,Summer,2011,July,19,no,Friday,yes,Clear,0.78,0.6667,0.25,0.194
269,Summer,2011,July,20,no,Friday,yes,Clear,0.72,0.6515,0.42,0.2239
218,Summer,2011,July,21,no,Friday,yes,Clear,0.7,0.6364,0.45,0.194
222,Summer,2011,July,22,no,Friday,yes,Clear,0.7,0.6364,0.42,0
140,Summer,2011,July,23,no,Friday,yes,Clear,0.68,0.6364,0.47,0.0896
115,Summer,2011,July,0,no,Saturday,no,Clear,0.68,0.6364,0.47,0.0896
78,Summer,2011,July,1,no,Saturday,no,Clear,0.66,0.6212,0.54,0
52,Summer,2011,July,2,no,Saturday,no,Clear,0.64,0.6212,0.53,0
26,Summer,2011,July,3,no,Saturday,no,Clear,0.64,0.6212,0.53,0
11,Summer,2011,July,4,no,Saturday,no,Clear,0.62,0.6061,0.61,0
14,Summer,2011,July,5,no,Saturday,no,Clear,0.58,0.5455,0.73,0.1045
32,Summer,2011,July,6,no,Saturday,no,Clear,0.62,0.6061,0.69,0.1045
45,Summer,2011,July,7,no,Saturday,no,Clear,0.64,0.6061,0.65,0
132,Summer,2011,July,8,no,Saturday,no,Clear,0.68,0.6364,0.57,0
179,Summer,2011,July,9,no,Saturday,no,Clear,0.74,0.6667,0.51,0.0896
271,Summer,2011,July,10,no,Saturday,no,Clear,0.8,0.7121,0.36,0
357,Summer,2011,July,11,no,Saturday,no,Clear,0.8,0.7121,0.36,0.0896
374,Summer,2011,July,12,no,Saturday,no,Clear,0.82,0.7121,0.3,0.1343
404,Summer,2011,July,13,no,Saturday,no,Clear,0.82,0.7121,0.3,0.1045
392,Summer,2011,July,14,no,Saturday,no,Clear,0.84,0.7121,0.2,0
331,Summer,2011,July,15,no,Saturday,no,Clear,0.86,0.7273,0.19,0.1642
398,Summer,2011,July,16,no,Saturday,no,Clear,0.88,0.7424,0.22,0.2239
349,Summer,2011,July,17,no,Saturday,no,Clear,0.84,0.7273,0.3,0.2239
383,Summer,2011,July,18,no,Saturday,no,Clear,0.82,0.7121,0.3,0.2836
305,Summer,2011,July,19,no,Saturday,no,Clear,0.8,0.697,0.33,0.2239
284,Summer,2011,July,20,no,Saturday,no,Clear,0.76,0.6818,0.45,0.2836
232,Summer,2011,July,21,no,Saturday,no,Clear,0.74,0.6667,0.48,0.194
201,Summer,2011,July,22,no,Saturday,no,Clear,0.72,0.6667,0.51,0.1642
154,Summer,2011,July,23,no,Saturday,no,Clear,0.72,0.6667,0.54,0.2836
144,Summer,2011,July,0,no,Sunday,no,Clear,0.7,0.6515,0.58,0.2239
78,Summer,2011,July,1,no,Sunday,no,Few Clouds,0.7,0.6515,0.61,0.1642
69,Summer,2011,July,2,no,Sunday,no,Clear,0.7,0.6515,0.58,0.194
33,Summer,2011,July,3,no,Sunday,no,Partly Cloudy,0.68,0.6364,0.65,0.0896
5,Summer,2011,July,4,no,Sunday,no,Partly Cloudy,0.68,0.6364,0.65,0.0896
1,Summer,2011,July,5,no,Sunday,no,Partly Cloudy,0.62,0.5758,0.83,0.194
3,Summer,2011,July,6,no,Sunday,no,Few Clouds,0.62,0.5455,0.94,0.0896
25,Summer,2011,July,7,no,Sunday,no,Few Clouds,0.64,0.5758,0.89,0.194
92,Summer,2011,July,8,no,Sunday,no,Clear,0.68,0.6364,0.79,0.2239
181,Summer,2011,July,9,no,Sunday,no,Clear,0.7,0.6667,0.74,0.2537
264,Summer,2011,July,10,no,Sunday,no,Clear,0.74,0.697,0.66,0.1642
390,Summer,2011,July,11,no,Sunday,no,Clear,0.76,0.7121,0.62,0.1045
404,Summer,2011,July,12,no,Sunday,no,Clear,0.8,0.7576,0.55,0.1045
421,Summer,2011,July,13,no,Sunday,no,Clear,0.8,0.7727,0.59,0.2239
375,Summer,2011,July,14,no,Sunday,no,Clear,0.82,0.7879,0.56,0.2537
376,Summer,2011,July,15,no,Sunday,no,Clear,0.84,0.803,0.53,0.2985
414,Summer,2011,July,16,no,Sunday,no,Clear,0.84,0.803,0.53,0.2985
358,Summer,2011,July,17,no,Sunday,no,Partly Cloudy,0.8,0.7424,0.49,0.8507
181,Summer,2011,July,18,no,Sunday,no,Partly Cloudy,0.8,0.7424,0.49,0.8507
183,Summer,2011,July,19,no,Sunday,no,Few Clouds,0.66,0.6061,0.83,0.194
176,Summer,2011,July,20,no,Sunday,no,Partly Cloudy,0.66,0.6061,0.83,0
167,Summer,2011,July,21,no,Sunday,no,Few Clouds,0.66,0.6061,0.83,0.1642
162,Summer,2011,July,22,no,Sunday,no,Few Clouds,0.66,0.6061,0.78,0.1045
147,Summer,2011,July,23,no,Sunday,no,Clear,0.64,0.5758,0.83,0.1642
140,Summer,2011,July,0,yes,Monday,no,Clear,0.64,0.5758,0.83,0.1343
119,Summer,2011,July,1,yes,Monday,no,Clear,0.64,0.5758,0.83,0.0896
63,Summer,2011,July,2,yes,Monday,no,Clear,0.64,0.5758,0.83,0
26,Summer,2011,July,3,yes,Monday,no,Clear,0.64,0.5909,0.78,0
12,Summer,2011,July,4,yes,Monday,no,Few Clouds,0.66,0.6061,0.78,0.0896
4,Summer,2011,July,5,yes,Monday,no,Few Clouds,0.64,0.5758,0.83,0.1343
16,Summer,2011,July,6,yes,Monday,no,Clear,0.64,0.5758,0.89,0.1642
36,Summer,2011,July,7,yes,Monday,no,Clear,0.66,0.6061,0.83,0.1343
86,Summer,2011,July,8,yes,Monday,no,Clear,0.7,0.6667,0.74,0.1045
238,Summer,2011,July,9,yes,Monday,no,Few Clouds,0.72,0.6818,0.66,0.0896
280,Summer,2011,July,10,yes,Monday,no,Few Clouds,0.76,0.697,0.55,0.0896
349,Summer,2011,July,11,yes,Monday,no,Few Clouds,0.76,0.697,0.55,0.0896
447,Summer,2011,July,12,yes,Monday,no,Few Clouds,0.78,0.7121,0.52,0
423,Summer,2011,July,13,yes,Monday,no,Few Clouds,0.78,0.7121,0.49,0
408,Summer,2011,July,14,yes,Monday,no,Clear,0.8,0.7273,0.46,0
408,Summer,2011,July,15,yes,Monday,no,Clear,0.82,0.7424,0.43,0.0896
452,Summer,2011,July,16,yes,Monday,no,Clear,0.82,0.7424,0.41,0
436,Summer,2011,July,17,yes,Monday,no,Clear,0.8,0.7273,0.46,0
418,Summer,2011,July,18,yes,Monday,no,Clear,0.8,0.7273,0.46,0.1343
375,Summer,2011,July,19,yes,Monday,no,Few Clouds,0.78,0.7121,0.49,0.1642
386,Summer,2011,July,20,yes,Monday,no,Few Clouds,0.76,0.697,0.55,0.1045
457,Summer,2011,July,21,yes,Monday,no,Few Clouds,0.74,0.6818,0.62,0.1045
326,Summer,2011,July,22,yes,Monday,no,Few Clouds,0.74,0.6818,0.62,0.1343
138,Summer,2011,July,23,yes,Monday,no,Few Clouds,0.72,0.6818,0.7,0.1045
55,Summer,2011,July,0,no,Tuesday,yes,Few Clouds,0.7,0.6515,0.65,0.1642
39,Summer,2011,July,1,no,Tuesday,yes,Clear,0.7,0.6515,0.65,0.1045
13,Summer,2011,July,2,no,Tuesday,yes,Clear,0.66,0.6212,0.74,0.0896
8,Summer,2011,July,3,no,Tuesday,yes,Clear,0.66,0.6212,0.74,0.2239
5,Summer,2011,July,4,no,Tuesday,yes,Clear,0.66,0.6212,0.69,0.1642
20,Summer,2011,July,5,no,Tuesday,yes,Clear,0.66,0.6212,0.69,0
94,Summer,2011,July,6,no,Tuesday,yes,Clear,0.66,0.6212,0.74,0.0896
270,Summer,2011,July,7,no,Tuesday,yes,Clear,0.7,0.6515,0.65,0.0896
432,Summer,2011,July,8,no,Tuesday,yes,Clear,0.72,0.6818,0.62,0.1343
227,Summer,2011,July,9,no,Tuesday,yes,Clear,0.74,0.6818,0.58,0.1343
139,Summer,2011,July,10,no,Tuesday,yes,Clear,0.76,0.697,0.52,0.1045
172,Summer,2011,July,11,no,Tuesday,yes,Clear,0.78,0.697,0.46,0.1045
201,Summer,2011,July,12,no,Tuesday,yes,Clear,0.8,0.7273,0.43,0.1045
203,Summer,2011,July,13,no,Tuesday,yes,Clear,0.82,0.7424,0.43,0.1045
178,Summer,2011,July,14,no,Tuesday,yes,Clear,0.8,0.7424,0.49,0.1642
162,Summer,2011,July,15,no,Tuesday,yes,Clear,0.82,0.7424,0.43,0
281,Summer,2011,July,16,no,Tuesday,yes,Clear,0.82,0.7576,0.46,0.1045
545,Summer,2011,July,17,no,Tuesday,yes,Clear,0.82,0.7576,0.46,0.1045
496,Summer,2011,July,18,no,Tuesday,yes,Clear,0.8,0.7576,0.55,0.1642
368,Summer,2011,July,19,no,Tuesday,yes,Clear,0.8,0.7727,0.59,0.1343
284,Summer,2011,July,20,no,Tuesday,yes,Clear,0.76,0.7273,0.66,0.1045
245,Summer,2011,July,21,no,Tuesday,yes,Clear,0.78,0.7424,0.62,0.2537
155,Summer,2011,July,22,no,Tuesday,yes,Clear,0.76,0.7273,0.66,0.2239
73,Summer,2011,July,23,no,Tuesday,yes,Clear,0.74,0.697,0.66,0.1642
37,Summer,2011,July,0,no,Wednesday,yes,Clear,0.72,0.697,0.74,0.194
15,Summer,2011,July,1,no,Wednesday,yes,Clear,0.7,0.6667,0.74,0.1343
5,Summer,2011,July,2,no,Wednesday,yes,Clear,0.7,0.6667,0.79,0.0896
6,Summer,2011,July,3,no,Wednesday,yes,Clear,0.7,0.6667,0.79,0
6,Summer,2011,July,4,no,Wednesday,yes,Few Clouds,0.68,0.6364,0.83,0.0896
35,Summer,2011,July,5,no,Wednesday,yes,Clear,0.68,0.6364,0.83,0.0896
121,Summer,2011,July,6,no,Wednesday,yes,Clear,0.7,0.6667,0.79,0.0896
312,Summer,2011,July,7,no,Wednesday,yes,Few Clouds,0.72,0.697,0.79,0
428,Summer,2011,July,8,no,Wednesday,yes,Few Clouds,0.72,0.697,0.74,0.1045
189,Summer,2011,July,9,no,Wednesday,yes,Partly Cloudy,0.7,0.6667,0.79,0.194
43,Summer,2011,July,10,no,Wednesday,yes,Partly Cloudy,0.7,0.6667,0.79,0.0896
127,Summer,2011,July,11,no,Wednesday,yes,Few Clouds,0.72,0.697,0.74,0
152,Summer,2011,July,12,no,Wednesday,yes,Few Clouds,0.74,0.697,0.66,0.0896
140,Summer,2011,July,13,no,Wednesday,yes,Few Clouds,0.74,0.697,0.7,0.1045
163,Summer,2011,July,14,no,Wednesday,yes,Clear,0.76,0.7273,0.66,0.2836
185,Summer,2011,July,15,no,Wednesday,yes,Clear,0.76,0.7273,0.7,0.2836
275,Summer,2011,July,16,no,Wednesday,yes,Clear,0.76,0.7273,0.7,0.2537
596,Summer,2011,July,17,no,Wednesday,yes,Clear,0.78,0.7424,0.59,0.2239
563,Summer,2011,July,18,no,Wednesday,yes,Clear,0.76,0.7121,0.62,0.194
394,Summer,2011,July,19,no,Wednesday,yes,Clear,0.74,0.697,0.7,0.2239
312,Summer,2011,July,20,no,Wednesday,yes,Clear,0.72,0.697,0.74,0.2537
241,Summer,2011,July,21,no,Wednesday,yes,Clear,0.7,0.6667,0.79,0.194
186,Summer,2011,July,22,no,Wednesday,yes,Clear,0.7,0.6667,0.79,0.194
98,Summer,2011,July,23,no,Wednesday,yes,Clear,0.68,0.6364,0.83,0.2239
35,Summer,2011,July,0,no,Thursday,yes,Clear,0.66,0.5909,0.89,0.1343
16,Summer,2011,July,1,no,Thursday,yes,Clear,0.66,0.5909,0.89,0.194
8,Summer,2011,July,2,no,Thursday,yes,Clear,0.66,0.5909,0.89,0.194
4,Summer,2011,July,3,no,Thursday,yes,Clear,0.64,0.5606,0.94,0.1045
4,Summer,2011,July,4,no,Thursday,yes,Clear,0.64,0.5758,0.89,0.1045
32,Summer,2011,July,5,no,Thursday,yes,Clear,0.64,0.5758,0.89,0.1045
118,Summer,2011,July,6,no,Thursday,yes,Few Clouds,0.64,0.5758,0.89,0.1343
292,Summer,2011,July,7,no,Thursday,yes,Few Clouds,0.66,0.5909,0.89,0.1045
443,Summer,2011,July,8,no,Thursday,yes,Few Clouds,0.7,0.6667,0.79,0.194
179,Summer,2011,July,9,no,Thursday,yes,Clear,0.74,0.697,0.7,0.1642
101,Summer,2011,July,10,no,Thursday,yes,Clear,0.78,0.7424,0.62,0
142,Summer,2011,July,11,no,Thursday,yes,Clear,0.82,0.7727,0.52,0.1343
171,Summer,2011,July,12,no,Thursday,yes,Clear,0.84,0.7727,0.41,0
155,Summer,2011,July,13,no,Thursday,yes,Clear,0.86,0.7879,0.41,0
160,Summer,2011,July,14,no,Thursday,yes,Clear,0.86,0.7879,0.41,0.2537
166,Summer,2011,July,15,no,Thursday,yes,Clear,0.86,0.7879,0.41,0.2537
265,Summer,2011,July,16,no,Thursday,yes,Clear,0.86,0.7727,0.39,0.2239
569,Summer,2011,July,17,no,Thursday,yes,Clear,0.86,0.7576,0.36,0.2537
562,Summer,2011,July,18,no,Thursday,yes,Clear,0.84,0.7576,0.44,0.2985
365,Summer,2011,July,19,no,Thursday,yes,Clear,0.82,0.7727,0.52,0.2836
285,Summer,2011,July,20,no,Thursday,yes,Clear,0.76,0.7121,0.58,0.3582
209,Summer,2011,July,21,no,Thursday,yes,Clear,0.74,0.6818,0.62,0.1642
182,Summer,2011,July,22,no,Thursday,yes,Clear,0.74,0.6818,0.62,0.1642
129,Summer,2011,July,23,no,Thursday,yes,Clear,0.72,0.6818,0.66,0
47,Summer,2011,July,0,no,Friday,yes,Clear,0.74,0.697,0.66,0.1045
34,Summer,2011,July,1,no,Friday,yes,Clear,0.72,0.697,0.79,0
22,Summer,2011,July,2,no,Friday,yes,Few Clouds,0.7,0.6667,0.74,0.1642
6,Summer,2011,July,3,no,Friday,yes,Clear,0.68,0.6364,0.79,0.1045
11,Summer,2011,July,4,no,Friday,yes,Clear,0.7,0.6667,0.79,0.2537
27,Summer,2011,July,5,no,Friday,yes,Clear,0.68,0.6364,0.79,0.2537
102,Summer,2011,July,6,no,Friday,yes,Clear,0.7,0.6667,0.74,0.1045
332,Summer,2011,July,7,no,Friday,yes,Few Clouds,0.7,0.6667,0.79,0.194
457,Summer,2011,July,8,no,Friday,yes,Few Clouds,0.72,0.697,0.74,0.2537
241,Summer,2011,July,9,no,Friday,yes,Few Clouds,0.76,0.7273,0.7,0.2985
138,Summer,2011,July,10,no,Friday,yes,Few Clouds,0.74,0.697,0.7,0.3582
165,Summer,2011,July,11,no,Friday,yes,Few Clouds,0.74,0.7121,0.74,0.2537
213,Summer,2011,July,12,no,Friday,yes,Few Clouds,0.76,0.7273,0.7,0.2836
229,Summer,2011,July,13,no,Friday,yes,Few Clouds,0.78,0.7576,0.66,0.2836
216,Summer,2011,July,14,no,Friday,yes,Few Clouds,0.8,0.7879,0.63,0.3582
141,Summer,2011,July,15,no,Friday,yes,Few Clouds,0.8,0.7879,0.63,0.3582
132,Summer,2011,July,16,no,Friday,yes,Partly Cloudy,0.68,0.6364,0.83,0.4478
167,Summer,2011,July,17,no,Friday,yes,Partly Cloudy,0.66,0.5909,0.89,0.4478
316,Summer,2011,July,18,no,Friday,yes,Clear,0.66,0.6061,0.83,0.0896
270,Summer,2011,July,19,no,Friday,yes,Clear,0.66,0.6061,0.83,0.0896
250,Summer,2011,July,20,no,Friday,yes,Clear,0.66,0.6061,0.83,0.1642
204,Summer,2011,July,21,no,Friday,yes,Few Clouds,0.66,0.6061,0.83,0.2537
169,Summer,2011,July,22,no,Friday,yes,Few Clouds,0.66,0.6061,0.78,0.194
151,Summer,2011,July,23,no,Friday,yes,Few Clouds,0.66,0.6061,0.78,0.0896
121,Summer,2011,July,0,no,Saturday,no,Few Clouds,0.66,0.6061,0.83,0.1343
53,Summer,2011,July,1,no,Saturday,no,Few Clouds,0.64,0.5758,0.89,0.1045
55,Summer,2011,July,2,no,Saturday,no,Clear,0.64,0.5758,0.89,0.1642
30,Summer,2011,July,3,no,Saturday,no,Clear,0.64,0.5758,0.89,0.1343
6,Summer,2011,July,4,no,Saturday,no,Clear,0.64,0.5758,0.83,0.2239
15,Summer,2011,July,5,no,Saturday,no,Few Clouds,0.62,0.5606,0.88,0.1642
38,Summer,2011,July,6,no,Saturday,no,Few Clouds,0.64,0.5758,0.83,0.194
71,Summer,2011,July,7,no,Saturday,no,Clear,0.66,0.6061,0.78,0.194
182,Summer,2011,July,8,no,Saturday,no,Clear,0.7,0.6515,0.7,0.2537
247,Summer,2011,July,9,no,Saturday,no,Clear,0.74,0.6818,0.58,0.2836
264,Summer,2011,July,10,no,Saturday,no,Clear,0.76,0.697,0.52,0.1642
290,Summer,2011,July,11,no,Saturday,no,Clear,0.78,0.697,0.46,0.2985
366,Summer,2011,July,12,no,Saturday,no,Clear,0.8,0.7273,0.46,0.2537
416,Summer,2011,July,13,no,Saturday,no,Clear,0.82,0.7424,0.41,0.2239
373,Summer,2011,July,14,no,Saturday,no,Clear,0.84,0.7424,0.36,0.1343
402,Summer,2011,July,15,no,Saturday,no,Clear,0.84,0.7273,0.34,0.0896
416,Summer,2011,July,16,no,Saturday,no,Clear,0.82,0.7273,0.38,0
401,Summer,2011,July,17,no,Saturday,no,Clear,0.84,0.7273,0.32,0
378,Summer,2011,July,18,no,Saturday,no,Clear,0.82,0.7273,0.36,0.1045
306,Summer,2011,July,19,no,Saturday,no,Clear,0.76,0.697,0.55,0.1642
314,Summer,2011,July,20,no,Saturday,no,Clear,0.76,0.7121,0.58,0.2239
238,Summer,2011,July,21,no,Saturday,no,Clear,0.74,0.6818,0.58,0.1642
214,Summer,2011,July,22,no,Saturday,no,Clear,0.72,0.6818,0.62,0.1642
140,Summer,2011,July,23,no,Saturday,no,Clear,0.72,0.6667,0.58,0.194
154,Summer,2011,July,0,no,Sunday,no,Clear,0.7,0.6515,0.61,0.1642
113,Summer,2011,July,1,no,Sunday,no,Clear,0.7,0.6515,0.61,0.1343
96,Summer,2011,July,2,no,Sunday,no,Clear,0.68,0.6364,0.69,0.0896
25,Summer,2011,July,3,no,Sunday,no,Clear,0.66,0.6212,0.74,0.0896
5,Summer,2011,July,4,no,Sunday,no,Clear,0.66,0.6212,0.69,0.0896
17,Summer,2011,July,5,no,Sunday,no,Clear,0.66,0.6212,0.74,0
25,Summer,2011,July,6,no,Sunday,no,Clear,0.64,0.5909,0.78,0.0896
65,Summer,2011,July,7,no,Sunday,no,Clear,0.7,0.6515,0.7,0.0896
92,Summer,2011,July,8,no,Sunday,no,Clear,0.72,0.6818,0.66,0
169,Summer,2011,July,9,no,Sunday,no,Clear,0.74,0.697,0.66,0.0896
268,Summer,2011,July,10,no,Sunday,no,Clear,0.76,0.697,0.55,0.1343
287,Summer,2011,July,11,no,Sunday,no,Clear,0.78,0.7273,0.55,0.194
377,Summer,2011,July,12,no,Sunday,no,Clear,0.82,0.7576,0.46,0.2836
367,Summer,2011,July,13,no,Sunday,no,Clear,0.8,0.7273,0.46,0.2985
349,Summer,2011,July,14,no,Sunday,no,Clear,0.82,0.7424,0.41,0.3284
361,Summer,2011,July,15,no,Sunday,no,Clear,0.84,0.7424,0.39,0.2836
372,Summer,2011,July,16,no,Sunday,no,Clear,0.84,0.7576,0.41,0.2836
363,Summer,2011,July,17,no,Sunday,no,Clear,0.84,0.7424,0.36,0.2239
363,Summer,2011,July,18,no,Sunday,no,Clear,0.82,0.7424,0.43,0.2836
303,Summer,2011,July,19,no,Sunday,no,Clear,0.8,0.7424,0.49,0.3284
268,Summer,2011,July,20,no,Sunday,no,Clear,0.76,0.697,0.55,0.194
227,Summer,2011,July,21,no,Sunday,no,Clear,0.74,0.6818,0.62,0.2537
143,Summer,2011,July,22,no,Sunday,no,Clear,0.74,0.697,0.66,0.2239
72,Summer,2011,July,23,no,Sunday,no,Clear,0.72,0.6818,0.66,0.2537
35,Summer,2011,July,0,no,Monday,yes,Clear,0.7,0.6515,0.65,0.194
10,Summer,2011,July,1,no,Monday,yes,Clear,0.7,0.6515,0.61,0.2836
12,Summer,2011,July,2,no,Monday,yes,Clear,0.7,0.6515,0.61,0.2239
10,Summer,2011,July,3,no,Monday,yes,Clear,0.68,0.6364,0.65,0.1642
4,Summer,2011,July,4,no,Monday,yes,Clear,0.66,0.6212,0.74,0.2239
26,Summer,2011,July,5,no,Monday,yes,Clear,0.66,0.6212,0.74,0.1343
121,Summer,2011,July,6,no,Monday,yes,Clear,0.68,0.6364,0.74,0.194
317,Summer,2011,July,7,no,Monday,yes,Clear,0.7,0.6667,0.74,0.2537
420,Summer,2011,July,8,no,Monday,yes,Clear,0.74,0.697,0.66,0.2836
208,Summer,2011,July,9,no,Monday,yes,Clear,0.78,0.7424,0.59,0.2985
117,Summer,2011,July,10,no,Monday,yes,Clear,0.8,0.7576,0.55,0.3582
128,Summer,2011,July,11,no,Monday,yes,Clear,0.82,0.7879,0.56,0.2985
148,Summer,2011,July,12,no,Monday,yes,Clear,0.84,0.803,0.53,0.2836
141,Summer,2011,July,13,no,Monday,yes,Clear,0.86,0.8182,0.5,0.2537
134,Summer,2011,July,14,no,Monday,yes,Clear,0.86,0.8333,0.53,0.2836
146,Summer,2011,July,15,no,Monday,yes,Clear,0.86,0.8485,0.56,0.4179
239,Summer,2011,July,16,no,Monday,yes,Clear,0.86,0.8485,0.56,0.3881
514,Summer,2011,July,17,no,Monday,yes,Clear,0.86,0.8485,0.56,0.4179
472,Summer,2011,July,18,no,Monday,yes,Clear,0.86,0.8333,0.53,0.3881
373,Summer,2011,July,19,no,Monday,yes,Clear,0.84,0.8333,0.59,0.3284
236,Summer,2011,July,20,no,Monday,yes,Clear,0.72,0.697,0.74,0.4179
130,Summer,2011,July,21,no,Monday,yes,Clear,0.7,0.6667,0.79,0.4179
90,Summer,2011,July,22,no,Monday,yes,Clear,0.72,0.697,0.74,0.1343
55,Summer,2011,July,23,no,Monday,yes,Clear,0.7,0.6667,0.79,0.1343
22,Summer,2011,July,0,no,Tuesday,yes,Clear,0.7,0.6667,0.79,0.1343
14,Summer,2011,July,1,no,Tuesday,yes,Clear,0.7,0.6667,0.79,0.0896
9,Summer,2011,July,2,no,Tuesday,yes,Clear,0.7,0.6667,0.79,0.1045
8,Summer,2011,July,3,no,Tuesday,yes,Few Clouds,0.7,0.6667,0.79,0
6,Summer,2011,July,4,no,Tuesday,yes,Clear,0.7,0.6667,0.79,0.1642
25,Summer,2011,July,5,no,Tuesday,yes,Clear,0.7,0.6667,0.79,0.0896
115,Summer,2011,July,6,no,Tuesday,yes,Clear,0.74,0.6818,0.58,0.2239
330,Summer,2011,July,7,no,Tuesday,yes,Clear,0.76,0.697,0.55,0.194
417,Summer,2011,July,8,no,Tuesday,yes,Clear,0.76,0.7121,0.58,0.2239
176,Summer,2011,July,9,no,Tuesday,yes,Clear,0.78,0.7273,0.55,0.4925
123,Summer,2011,July,10,no,Tuesday,yes,Clear,0.82,0.7727,0.52,0.1642
125,Summer,2011,July,11,no,Tuesday,yes,Clear,0.82,0.7727,0.52,0.1642
163,Summer,2011,July,12,no,Tuesday,yes,Clear,0.86,0.7879,0.44,0.2985
136,Summer,2011,July,13,no,Tuesday,yes,Clear,0.86,0.803,0.47,0.2239
124,Summer,2011,July,14,no,Tuesday,yes,Clear,0.9,0.8485,0.42,0.2985
148,Summer,2011,July,15,no,Tuesday,yes,Clear,0.9,0.8485,0.42,0.3582
202,Summer,2011,July,16,no,Tuesday,yes,Clear,0.86,0.7879,0.44,0.2836
428,Summer,2011,July,17,no,Tuesday,yes,Clear,0.88,0.8182,0.44,0.2836
511,Summer,2011,July,18,no,Tuesday,yes,Clear,0.86,0.803,0.47,0.2985
337,Summer,2011,July,19,no,Tuesday,yes,Clear,0.84,0.7576,0.44,0.2836
